Datetime,Tweet Id,Text,Username
2020-07-15 02:22:40+00:00,1283225437632528384,"@hhaaarrreee  Hi, yuk cek langsung area dan pendaftarannya di https://t.co/eWvVRLbOiX untuk detail produk XLHome Fiber kami. #Thanks ^AdI :)",xlhomeid
2020-07-14 15:10:25+00:00,1283056262968729601,"Pasang xl home karena indihome gabisa netflix, tp indihome ttp di keep krn xlhome gada cable tv nya. eh skrg indihome nya udh bisa netflix asw bgt🙂 https://t.co/lOYihwkJk5",itsmehnono
2020-07-14 14:22:00+00:00,1283044077240487937,@sbyfess xlhome,unniebe
2020-07-14 07:53:16+00:00,1282946248496918529,"@UpikRhmn @IndiHome @XLHome @flexi eh lain Flexi nya sklinya, kira kartu wkwk",irnaahs
2020-07-14 07:52:37+00:00,1282946084185059328,@UpikRhmn @IndiHome @XLHome @flexi buang aja,irnaahs
2020-07-14 07:01:20+00:00,1282933181373493248,@nanalagiii @IndiHome @XLHome @flexi Aku dah banyak punya sepatu kayapa,UpikRhmn
2020-07-14 07:00:11+00:00,1282932890892787713,@UpikRhmn @IndiHome @XLHome pindah ke @flexi aja,irnaahs
2020-07-14 06:54:12+00:00,1282931383191494657,@nanalagiii @IndiHome Aku muk pindah xixixi  @XLHome,UpikRhmn
2020-07-14 04:43:56+00:00,1282898602134654979,Semoga menang kuiz #Twogether dr #XLHOME ngarep bgt akutuw 😯😯,neyaonye
2020-07-14 02:11:15+00:00,1282860177805373440,@kissdlu  Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian,xlhomeid
2020-07-13 17:25:42+00:00,1282727919001858054,"@xlhomeid gan, masukin dong layanan xlhome di  perumahan seribu (komplek mustika griya permai) cindai alus martapura kalimantan selatan. Mepet di perbatasan antara kota banjarbaru dan martapura. Sama luasin jangkauan layanannya di kota banjarbaru dong, ke arah balitan dan amaco",DamarGU
2020-07-13 15:53:42+00:00,1282704766494109697,"Buruan dong,, xlhome ke, apaa kek provider lain,, kapan kalian ekspansi ke kalimantan,, banyak yg nunggu tuh , yg pengen beralih dari indihome",ariagfa
2020-07-13 12:34:44+00:00,1282654695534628864,@dimaswaluyo apaan tu xlhome gada ya kimak,sandiword
2020-07-13 10:39:00+00:00,1282625569188753415,@sandiword Xlhome sob kebut,dimaswaluyo
2020-07-13 09:35:17+00:00,1282609534234591232,@xlhomeid sore. Bisa info aplikasi apa saja saat ini yang ada di xlhome? Terima kasih,ariesetiawan119
2020-07-13 08:47:15+00:00,1282597445185069056,"@adoIfhitlar  Baik Ujang, ditunggu ya dan jika masih ada hal lain yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami kembali ya. #Thanks ^AdI :)",xlhomeid
2020-07-13 06:19:30+00:00,1282560265146339330,"@xlhomeid min, cek coverage jika bukan diperumahan apakah memungkinkan dibuat new site? Minimal berapa yg pasang di new site nya untuk xlhome fiber nya? Dibantu ya min. Tks",KALLvardhan
2020-07-13 00:05:03+00:00,1282466030871146496,"@Mister_Rafli  Hi Rafli, terkait layanan XLHome Fiber bisa disampaikan via DM ya, akan kami bantu cek :) #Thanks ^Dian",xlhomeid
2020-07-13 00:02:58+00:00,1282465506595794944,"@huangisdery  Hi Nana, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",xlhomeid
2020-07-12 13:25:27+00:00,1282305071594659841,@aesTaethixx Xlhome makanya hyung,sjxuwu
2020-07-12 08:35:26+00:00,1282232084208078850,@xlhomeid min apakah daerah saya ada xlhome?,Rickyfandyn
2020-07-12 06:49:19+00:00,1282205379082907648,Wifi dibjm nih selain indihome atau xlhome ada lagi kah? /wal,banjarbase
2020-07-12 04:35:29+00:00,1282171700549873664,"@customerbacot nungguin reply nih

kalo ga bisa mau pasang xlhome aja",vixtorious
2020-07-12 03:40:53+00:00,1282157958340567041,@mada_wu  Terkait layanan XLHome Fiber bisa disampaikan via DM  ya :) #Thanks ^Dian,xlhomeid
2020-07-12 03:11:40+00:00,1282150608561217537,#xlhome #xlhomemks #internetrumahsupercepat #internetunlimited #internetcepatunlimited @ Dg.tata https://t.co/RI56RAuPS3,ArisHadiartoNEP
2020-07-12 00:02:45+00:00,1282103065865154560,"@halfin10257392  Hi Halfin, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-12 00:01:31+00:00,1282102753175564288,"@MGiiass  Hi Mchmd, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-11 14:09:49+00:00,1281953849704476672,Check out my @Speedtest result! How fast is your internet? https://t.co/fKt2fPIRnS #speedtest #XLHome,hanobomba
2020-07-11 13:26:28+00:00,1281942938516250624,@subtanyarl xlhome,veluvies
2020-07-11 13:18:44+00:00,1281940992510382081,#xlhome #xlhomemks #internetunlimited #internetrumahsupercepat #makassar #gowa #sungguminasa #internet #dirumahaja #enakandirumah @ Minasa Upa https://t.co/kypmK8Sfpy,ArisHadiartoNEP
2020-07-11 09:19:47+00:00,1281880857150492672,"Dear XLHOME, tolong lah jaringanku 100mbps tp serasa 0,5mbps ni lemot banget @xlhomeid",hemliii
2020-07-11 08:18:00+00:00,1281865309599612928,xlhome,Abiyyu29247265
2020-07-10 15:16:28+00:00,1281608234067824642,@budakkorporat_ XLHome it is,gladysayundyahp
2020-07-10 15:09:20+00:00,1281606439094509568,@budakkorporat_ FIRSTMED AJA (aq si sby pake ini udh bertahun2) atau XLHome,gladysayundyahp
2020-07-10 11:43:33+00:00,1281554650047475713,"@Kentun666 ayo ganti2 wkwk xlhome, biznet, myrep, oxygen bagus to wkwk",N_Arbiyan
2020-07-10 11:37:48+00:00,1281553203973074946,Bye indihome halo xlhome :),hasabitiyas
2020-07-10 11:11:04+00:00,1281546477660106752,@lilobsw @xlhomeid buat dirumah yg di meruyung mas huhu coveragenya cm indihome sm xlhome,eat_gelatos
2020-07-10 08:29:57+00:00,1281505931646271488,"@xlhomeid apakah ada planning xlhome fiber menjangkau kota Malang, Jawa Timur ?",Wiwid_colgate
2020-07-10 08:26:53+00:00,1281505155892965381,@Nawangxxk Iyaa wkt blm ada wifi tsel gue jelek bgt eh akhirnya minta tethering bokap yg pake xl sumpah lancar bgt. Akhirnya pasang xlhome dan alhamdulillah cepet bgt. Bingung tsel lg kenapa sih jd jelek bgt,Betharicz
2020-07-10 07:44:38+00:00,1281494525630808064,@xlhomeid Min apakah saat beli izi ini daerahnya harus telah tercover jaringan xlhome kah? Atau daerah sembarang bisa?,defianpanji
2020-07-10 06:49:49+00:00,1281480730808184832,@senorilet Ak juga nyari nyari ttg xlhome tapi kantornya jauh dari rumah..,mylifeistzu
2020-07-10 03:43:20+00:00,1281433798077493249,Pasang INTERNET SUPER CEPAT? WhatsApp 085736815962 #xlhome #xlhomemks https://t.co/145K0svTfB,ArisHadiartoNEP
2020-07-10 03:39:01+00:00,1281432711861686273,"Reminder
Tiba-tiba kemaren sore di inbox temen kuliyah di Amikom dulu, nanya XLHome karna lagi trouble, singkat cerita dia bilang, temen2 yg masih ketemu, fulan,fulan,fulannah, kalau si fulan ini sudah meninggal, Inna lillaahi wa innaa ilaihi raaji'uun, seketika gw langsung kicep",aditpongok
2020-07-10 03:06:33+00:00,1281424545128173569,"@shaw_purple  Hi Sarah, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-10 02:09:02+00:00,1281410068819279873,"@maratulkhusnaa  Hi Mara, terima kasih atas konfirmasinya ya dan jika ada hal lain yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami kembali ya. #Thanks ^AdI :)",xlhomeid
2020-07-10 00:07:06+00:00,1281379381164732416,"@Denz61712899  Hi Denz, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-10 00:06:57+00:00,1281379345693433857,"@andriepilog  Hi Andri, layanan XLHome Fiber teruntuk bagi semuanya selama area sudah tercover ya. Yuk cek detail lokasinya di https://t.co/eWvVRLbOiX. #Thanks ^AdI :)",xlhomeid
2020-07-10 00:06:24+00:00,1281379208816549888,"@Prabutegarch  Hi, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-10 00:06:06+00:00,1281379129640620032,"@fairusgg  Hi Angsty, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-10 00:05:58+00:00,1281379096509837312,"@herdianginola1  Hi Herdian, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-10 00:05:49+00:00,1281379059184791552,"@agidbayu  Hi Segoro, kalau itu diluar kami ya dan adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-09 20:17:15+00:00,1281321538357063680,"@xlhomeid Min, xlhome ini hanya utk perumahan dan komplek ya, sektor usaha, atau rumah non kompleks ngga bisa join ?",andriepilog
2020-07-09 20:04:16+00:00,1281318273288560641,@collegemenfess Xlhome 333k 100mbps unlimiteeed,sobatmodol
2020-07-09 19:50:54+00:00,1281314909779668992,@adnanbajuri Xlhome ngganteng neng jogja?,aozorars_
2020-07-09 19:34:55+00:00,1281310887513473024,indiehome trouble. sales xlhome : https://t.co/TdXw3H07D8,adnanbajuri
2020-07-09 15:46:49+00:00,1281253484214366209,@xlhomeid Medan apakah sdh ada xlhome nya,SaifulAnwar_GC
2020-07-09 15:45:46+00:00,1281253218576502786,"Kalisari itu daerah jakarta timur tapi lucu sih provider segede myrepublic, biznet , xlhome fiber blum mau masuk ke area sini..",Sakawrdana
2020-07-09 14:39:39+00:00,1281236579399303171,@jeonthseagul Aku sih pake xlhome ga lemot,sjxuwu
2020-07-09 14:10:00+00:00,1281229118600704001,"Dikala Indihome lemot, XLhome mengirim godaan https://t.co/VhVzD2gSk4",Adhiyat21
2020-07-09 12:03:59+00:00,1281197403329028096,"@itri___  Hi Gitasaf,  Yuhuuuu penggemar sepak bola sekarang udah bisa nonton liga-liga favorit kamu lewat Vidio dari XLHome : D #Thanks ^Dian",xlhomeid
2020-07-09 12:03:05+00:00,1281197179143467008,"@AtiNurhidayati3  Hi Ati,  Yuhuuuu penggemar sepak bola sekarang udah bisa nonton liga-liga favorit kamu lewat Vidio dari XLHome : D #Thanks ^Dian",xlhomeid
2020-07-09 11:55:41+00:00,1281195317711368192,"@ykhcl  Hi,  yuhuuuu penggemar sepak bola sekarang udah bisa nonton liga-liga favorit kamu lewat Vidio dari XLHome : D #Thanks ^Dian",xlhomeid
2020-07-09 10:23:32+00:00,1281172123893915648,"Monggo yg Mau Pasang Wifi Dirumah dan Tempat Usaha. Info Pemasangan Internet Full Unlimited.
Hub 08817010864 
https://t.co/iW6jXM3S2N
https://t.co/zuUMWZNyNn 
#wifimalang #internetmalang #wifi.id #mncplaymedia #xlhome #myrepublic #Indihome #firstmedia https://t.co/59igaJDOay",dagangan_malang
2020-07-09 09:40:31+00:00,1281161301125763073,debat kusir xlhome vs indihome https://t.co/m2FUZowc87,pemikatpria
2020-07-09 09:29:40+00:00,1281158569241440261,"@sektebadut bukan, make xlhome",onlygoodiey0ung
2020-07-09 09:19:07+00:00,1281155913701666817,"@RBayuW1  Hi Bayu, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",xlhomeid
2020-07-09 09:15:15+00:00,1281154942246371329,@xlhomeid kak Xlhome daerah condoncatur gangguan ya kok enggak bisa d akses,Febry2393
2020-07-09 09:03:31+00:00,1281151987078184963,"[] xlhome tumben sih trouble lamak :"") hikd lagi asik nonton padahal.",suaddeuki
2020-07-09 08:46:20+00:00,1281147663249858561,"hai @xlhomeid plis inet mati dari siang ini, dan dialamin semua temen yg pake xlhome",ayahedzaky
2020-07-09 08:02:33+00:00,1281136646000279552,@rhifoo xlhome aja namanya ngikutin indihome🤪,pemikatpria
2020-07-09 06:53:05+00:00,1281119163470057475,"@pemikatpria kl indihome suruh restart modem, kl xlhome lgsg dateng teknisinya WKWKWK",rhifoo
2020-07-09 05:06:31+00:00,1281092346298298368,@rhifoo hmm soalnya kl nanya sm cs xlhome gabakal direspon ya?,pemikatpria
2020-07-09 04:08:23+00:00,1281077715718660096,"@xlhomeid min, saya dapat info kl xlhome sudah masuk bandung. Apakah valid? Dan saya coba hubungi marketingnya, ada persyaratan meminta data diri serta foto sambil memegang ktp",ahmdhilm
2020-07-09 02:37:46+00:00,1281054913192030208,"mau ganti dari indihome, pas liat2 xlhome, isi komennya komplen semua :))",jojopatricka
2020-07-08 12:27:01+00:00,1280840812486508546,"sampe besok, wicis hari ke 5 nungguin teknisi @xlhomeid yg bahkan ngontak aja ga samsek, ga dateng2 buat masang wifi, fix cancelled bgt, masang indohome bae, ga kudu nunggu berharihari gini. 👎🏽👎🏽👎🏽👎🏽

Nyesel bgt kemaren2 pamerin xlhome ke temen2 kalo pelayanannya gini.",piscockk
2020-07-08 11:55:28+00:00,1280832873818255360,"@xlhomeid min tolong dipercepat dong pengadaan jaringan XLHome di Lavanya Hills Residence cluster Ayana, Cinere, Depok. Plizz 🙏🏻",bctrsn
2020-07-08 09:27:21+00:00,1280795598191353858,"@xlhomeid Channel tv yang tersedia di xlhome apa aja ya? Hbo, foxmovies gitu ada ga?",bennyrabbani_
2020-07-08 08:41:09+00:00,1280783972704808961,@microsoftna @naniiingg @IndiHome @TelkomCare Ganti aja kak ke XLhome,Dennisaa__
2020-07-08 06:48:14+00:00,1280755555619835905,#FotoProfilBaru #xlhome https://t.co/9egnfSgLyR,AhmadJu30404681
2020-07-08 04:46:22+00:00,1280724887074529280,XL HOME BEKASI di #Google https://t.co/6nDlPT9fFb #xlhome #xlhomebekasi #wifi #internet #UnlimitedTanpaTapi #UNLIMITED #mncvision #transvision #parabola,BudiSimple
2020-07-08 04:17:06+00:00,1280717521767657472,"@Mangap7 Dia bikin tiang sendiri sih, tapi tetep semrawut sama yg lain. Btw ga indiehome doang gw pake xlhome gitu jg..",elleeens
2020-07-08 02:50:02+00:00,1280695609398198273,"@adlan_rosyadan  Hi Adlan, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-08 00:03:38+00:00,1280653735622963201,"@Alvin91799226  Hi Alvin selamat pagi dan terima kasih kembali ya. Jika masih ada hal lain yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami kembali ya. #Thanks ^AdI :)",xlhomeid
2020-07-07 18:43:47+00:00,1280573243112386561,@rhifoo DRPD GANTI XLHOME,pemikatpria
2020-07-07 17:37:06+00:00,1280556459055407104,uSeR XLhome: norak ya klean. https://t.co/UNiqssQzqC,antidukun
2020-07-07 16:03:09+00:00,1280532816833376257,@lurdbertus Apakah rumahmu sudah bekerjasama dengan xlhome,SayaLukas
2020-07-07 14:40:27+00:00,1280512003686256642,@AmaterasuKai @IndiHome udah ganti xlhome aja gan,imadeshouu
2020-07-07 14:09:38+00:00,1280504249663787012,@Jonathan_W_M @VVYND Ini pakw xlhome bang?,tokopakedia
2020-07-07 13:59:28+00:00,1280501689783586818,mancing tementemenku tersayang yg make xlhome firstmedia dan sebagainya🙂🌈 https://t.co/ArV2VB0bKU,pemikatpria
2020-07-07 13:22:11+00:00,1280492310141100032,@WatchmenID nak anak xlhome can relate haha,xxsiarls
2020-07-07 12:47:32+00:00,1280483590548013056,indihome udah bisa netflix bodoamat anjeng gw tetep pengen ganti ke xlhome atau biznet plis lah,xbannero
2020-07-07 12:16:24+00:00,1280475754157899781,@hengkidh @detikinet @betaahyani user xlhome nYiM4k.,rendiazmi
2020-07-07 11:21:22+00:00,1280461904041803777,"@kinantiayu_ hoo ngono, nah nah kalo xlhome begimana dah tuh perpaketannya?",cendytrendyant
2020-07-07 11:17:56+00:00,1280461038555545600,"Mau pasang xlhome, myrep, biznet ga ada yg ngecover. Masa iya harus pasang indihome🙃",deawfff
2020-07-07 11:16:39+00:00,1280460716764327936,"@xlhomeid Waduh min padahal saya suka, karna saya kubu xlhome",natanichia
2020-07-07 11:01:56+00:00,1280457014892613632,Gak jadi beralih ke XLHome. 😁,adhycullen
2020-07-07 10:01:04+00:00,1280441694966579200,"@NetflixID Semenjak XLhome promo dan slalu bawa netflix didalam promo nya, dan Biznet juga bgitu. Nampak nya Telkom bener2 brasa dampaknya",JakaPanjul
2020-07-07 09:28:09+00:00,1280433413707534343,@hnrhmwt @andarinirizky Xlhome jelek kah disana sinyalnya han? Disini pada rame hijrah ke xlhome karena Indihome gangguan muluk,fiqyaaa
2020-07-07 08:35:54+00:00,1280420261741953024,Wkwk udh bisa netflix :( pdhl udh beli wifi xlhome https://t.co/EIlZarCZ7a,browniepanggang
2020-07-07 08:23:55+00:00,1280417245911375872,"Indihum users: AKIRNYA BISA NONTON NETFLIX TANPA VPN

Xlhome users: https://t.co/4kpqJXuNxL",misterfahmi_
2020-07-07 06:56:40+00:00,1280395292198572032,@collegemenfess xlhome,gazabngktt
2020-07-07 06:55:27+00:00,1280394983925673984,"Mantap jua netflix bisa dah kd pakai vpn, kd jadi am pindah xlhome wkowwkwok",vodkabilIy
2020-07-07 04:28:08+00:00,1280357911718330372,"@amirk @hwhardana berarti internet doang bisa.
FM, biznet, myrep, xlhome....and so on.

tinggal nyari substitusi layanan channel tvnya.
sejauh ini tv nasional dan tvn udah aman via vidio.",andiraa
2020-07-07 03:29:36+00:00,1280343179120664576,"@nianugroho @upilkelabu Yg xlhome ""izi"" ini selular bukan kabel fiber jadi bisa di mana aja, gak tergantung coverage kayak xlhome yg yg fiber.

Ngisi pulsa ostosmastis dikonvert ke kuota GB.",sheque
2020-07-07 03:19:44+00:00,1280340697124503552,@upilkelabu @nianugroho Gw baru nyobain neh xlhome. Ntar gw share deh. Sebenernya ya yg pake udara begini mah tetep tergantung BTS. Tapi konon jalur BTS nya beda sama yg buat mobile biasa.,sheque
2020-07-07 03:18:35+00:00,1280340407155437568,"@nianugroho Katanya xlhome bagus ya?
*Ngomongnya pelanpelan
**Masih berasa kompetitor
***Akibat kelamaan handle telco",upilkelabu
2020-07-07 00:15:55+00:00,1280294438179270658,@ahlarsya Xlhome katanya bagus wkwk,alyyaaak
2020-07-06 12:12:36+00:00,1280112411740000256,@myXL Udah dari senin ke senin lagi layanan XLHome belum masuk2 juga ke New Anggrek 2 GDC 😢😢😢,HafistSubchan
2020-07-06 12:10:18+00:00,1280111830182948864,@yoansnow ada. xlhome apa ya. emang masih baru kok itu,heynads_
2020-07-06 10:30:38+00:00,1280086748735762438,"Biznet gak bisa....

Xlhome blom masuk daerah cakupannya..

Mau nagis aja",MervileFraise
2020-07-06 06:26:49+00:00,1280025392519106561,@xlhomeid siang . Apakah xlhome daerah gowa bermassalah ? Lampu LOS nya menyala . Makasih,Fadils19
2020-07-06 05:35:15+00:00,1280012413211774981,"Myrepublic gak nyampe, biznet gak nyampe, xlhome juga gak nyampe, apa atuh yang nyampe teh😭",firetr0ck
2020-07-06 05:14:57+00:00,1280007303173779458,"@almaujudy  Hi Uding, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",xlhomeid
2020-07-06 04:59:37+00:00,1280003446590988290,"@gegepoweranger  Mohon maaf, sesuai dengan informasi sebelumnya terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",xlhomeid
2020-07-06 04:57:01+00:00,1280002792636080128,"@almaujudy  Hi Uding, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Dian",xlhomeid
2020-07-06 04:27:20+00:00,1279995320500228096,"@gegepoweranger  Hi Gege, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",xlhomeid
2020-07-06 00:07:04+00:00,1279929822014144513,@slmaandya2 pake xlhome donf,tisuumagicc
2020-07-05 19:38:43+00:00,1279862289647034368,"@dennyjuliantoo @xlhomeid Maaf kak mau nanya, dr pertama instalasi bs dipakai ga ya wifinya? Krn saya ga bs dipake sama sekali dr awal instalasi dgn alasan mas teknisinya blg emg blm stabil. Udh ada penanganan blm ya dr pihak xlhome nya? Makasi kak.",shaw_purple
2020-07-05 16:26:20+00:00,1279813877086081024,"udh ngontak sales rep myrep, cbn, biznet, xlhome dan oxygen tarik kabelnya kejauhan semuaaaaaaaaaaa balik lagi ke fm masa, padahal w yg cancel wkwk",lutfiym
2020-07-05 12:53:04+00:00,1279760205559914496,@Takarakanii Firstmedia? Setara sama indihome but lebih stabil🤔 blm pernah denger xlhome-,nkyuann
2020-07-05 12:47:40+00:00,1279758844877365249,Mending xlhome atau firstmedia (´・ω・｀),MervileFraise
2020-07-05 11:41:22+00:00,1279742162440085504,Ketolilan gue hari ini udah ngegas internet mati dari pagi ke cs xlhome. Terus ternyata gue salah ngasih id pelanggan :))),teddiaritama
2020-07-05 04:55:21+00:00,1279639982701817856,"@selebcuit Sy pindah ke xlhome sekarang.  Saat ini masih lancar, moga2 setelah banyak konsumen gak ikutan jadi lemot",barryallen_1st
2020-07-05 02:38:01+00:00,1279605421699813376,"Pantes sinyal xl gue remuk pas malem, ternyata buat rebutan sama xlhome... Kalah lah",paklintang
2020-07-05 01:45:40+00:00,1279592250817695744,"Untuk area yg tercover silahkan Daftar
*DAFTAR XLHOME*

https://t.co/H1htcamAkk",xlhomejogja
2020-07-04 19:23:29+00:00,1279496071362707456,Benarkah mncplay &gt; biznet &amp; xlhome?,hijouzu
2020-07-04 16:11:04+00:00,1279447645409296384,"@xlhomeid halo xlhome
Apakah benar mendaftar lewat sales syaratnya begini ?
Saya takut datanya disalahgunakan untuk daftar pinjaman online saja, 
Terutama foto selfie dengan ktp 😬, mohon infonya https://t.co/ETfz2B3NvF",baguskp
2020-07-04 14:40:59+00:00,1279424976404099073,@ndyahh @haerunn sini kalian kasi pindah rumah ke minasa upa ada xlhome,teleponkamu
2020-07-04 13:32:26+00:00,1279407725575716864,"@naufandendy  Hi, jika kami cek memang beda produk ya. Adapun router yang ditampilkan sebelumnya merupakan produk XLHome IZI dan bukan XLHome Fiber ya. #Thanks ^AdI :)",xlhomeid
2020-07-04 13:20:23+00:00,1279404691915280384,"@AestheticFateh  Hi Red, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-04 11:31:28+00:00,1279377283795415040,@xlhomeid Beli kabel Fiber optic biar jaringan Xlhome sampe ke tumah ☹️,hrstrz
2020-07-04 11:01:14+00:00,1279369672173989890,"@mykingchangkyun  Hi Nads, jika ada hal yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami ya. #Thanks ^AdI :)",xlhomeid
2020-07-04 10:46:43+00:00,1279366022345060352,"@ObbieNugraha  Hi, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-04 10:38:06+00:00,1279363853365637121,"@prasetyoh  Hi Prasetyo, terima kasih sudah menjadi pelanggan setia kami ya. jika ada hal lain yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami kembali dan selamat menikmati layanan XL . #Thanks ^AdI :)",xlhomeid
2020-07-04 10:32:39+00:00,1279362482872578048,@squidwardfess xlhome,mcrquise
2020-07-04 09:23:15+00:00,1279345016914112514,"Pantes download ng omah karo download ng kosan banter ng kosan, omah nggo indihome kosan nggo XLhome https://t.co/JGc0N8uclZ",baguspanjiii
2020-07-04 05:48:35+00:00,1279290993091571713,@aphrodeaths skefo ttg instalasinya. sing sabar kalo daftar di xlhome,syanu_f
2020-07-04 05:46:23+00:00,1279290439485452288,xlhome bener-bener deh koneksi lo kenapa siii😡,sadawoah
2020-07-04 05:38:23+00:00,1279288426294996992,"@aphrodeaths memang instalasinya untung-untungan kalo xlhome, kayak arisan. saya daftar, 2 minggu kemudian lgsg diinstalasi. temanku duluan daripada saya malah tdk diinstalasi sampai sekarang wkwk",syanu_f
2020-07-03 15:58:56+00:00,1279082204870479873,@belahapsary Xl home coba bel. Gue pake xlhome gantinya republic,a84527hm
2020-07-03 13:46:57+00:00,1279048990412034048,@iIopeyou Ak xlhome,mistakeismee
2020-07-03 10:29:32+00:00,1278999309854240768,"@xlhomeid min sy dijadwalkan pemasangan hr ini tp teknisi fiberstar bilang direschedule dan tunggu dari xlhome nya aja, gmn sih min saya udah nunggu 2 minggu",elkahafer
2020-07-03 10:16:00+00:00,1278995903177560064,@IreneArumK Asik. Besok gw dah ganti xlhome.,andrie_gun
2020-07-03 10:01:27+00:00,1278992240153509889,@JogjaUpdate @justdading Saya posisi di jl sendang sari 33 sudah bisa pake XLhome. Rekomen bgt sih ini.,aldirockstar
2020-07-03 09:43:57+00:00,1278987837623291904,"Pengen ganti ke XLHome takutnya malah ga support di perumahan gw, hebat ugha yaa indihomo buat monopoli nya.",dontexpectmexd
2020-07-03 09:40:47+00:00,1278987041682800640,"@FakhryAuliyaR @hafidhadhiet @vngnc Btw, XLHome berapaan sih? Gw pen ganti tapi takut ga support di perumahan gw nya, soalnya rata2 Indohomo semua",dontexpectmexd
2020-07-03 05:33:10+00:00,1278924727046729730,"@vngnc memang asu, monopoli pasarnya gokil. di daerah gue xlhome, myrep gak masuk. sdkn indibaren berjaya disini",dahudaa_
2020-07-03 05:00:16+00:00,1278916445238263809,"@hafidhadhiet @vngnc Gua juga gitu, ada xlhome masuk komplek gua, langsung ganti, indick nya dibiarin aja jadi bangke. Ditagih2in terus bodo amat wkwk",FakhryAuliyaR
2020-07-03 03:13:12+00:00,1278889501243224070,@xlhomeid #dirumahsaja dengan XLhome ...mantul,Haryant46515892
2020-07-03 01:07:53+00:00,1278857964254670848,"@MuchammadHandi1  Hi Muchammad, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-03 00:37:01+00:00,1278850196802134016,"@xlhomeid bisa minta tolong xlhome drmh lg gangguan, bs di bantu teknisi bwt kermh saya untuk wilayah cibinong jawa barat",azimiseptiann
2020-07-03 00:01:19+00:00,1278841210778447872,"@liatangsel Hi Senja, adakah yang bisa kami bantu mengenai XLHome Fiber? #Thanks ^AdI :)",xlhomeid
2020-07-02 14:34:48+00:00,1278698644040904704,"@eshasw Sebenarnya banyak pilihan, ada CBN, Fibernet dan XLHome juga...cuma masih expansi infrastructures",armeq
2020-07-02 09:20:58+00:00,1278619664944214016,See?? Xlhome da bummzzzzz https://t.co/U0Zz9iWM3a,IkhwanAminsyah
2020-07-02 07:44:50+00:00,1278595471653474306,"@xlhomeid hi, mau tanya? Untuk wilayah sentul city. Kabupaten bogor. Jawa barat, xlhome sudah cover belum ya?",priayi69
2020-07-02 05:06:55+00:00,1278555730589564929,"@subtanyarl Xlhome, lancar",schenario
2020-07-02 04:38:40+00:00,1278548623471439872,@xlhomeid Hi xlhome thanka yah sejak kmrn sore sampai sekarang kondisinya normal kembali https://t.co/yuJIiIkY8L,andiunru
2020-07-02 04:17:09+00:00,1278543206309756930,"@hmmgituuu  Hi Mai, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Dian",xlhomeid
2020-07-02 04:07:32+00:00,1278540789044240389,"@GadgetGaul Emang xlhome &amp; myrepublic itu mantap, sayang di sini belum sampe aja.
IndiHome menang merata doang emang. 😒",apfebrian24
2020-07-01 15:36:31+00:00,1278351789088051201,@myXLCare Min xlhome ada yg unlimited gak min.. Yang murah meriah kayak plat merah gtu min... Rumah saya pelosok min gak terjangkau wifi..,azkadotid
2020-07-01 14:19:49+00:00,1278332485261115392,"@Kikintan1  Siap lah Kins dan jika ada yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami kembali ya. #Thanks ^AdI :)",xlhomeid
2020-07-01 14:03:47+00:00,1278328450873348096,@monsverr @collegemenfess magelang belum tercover minnn,Xlhome_Jogja
